Token ID	Token	Lemma	POS	Sense	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
d003.s006.t002	Foundation	foundation	N	bn:00036064n	i003.s006.t002	Fondazione	Fondazione	PROPN	bn:00036064n
d003.s006.t003	organised	organise	N		i003.s006.t003➕i003.s006.t004	ha➕organizzato	avere	AUX➕VERB	
d003.s006.t004	,		X		i003.s006.t005	,	,	PUNCT	
d003.s006.t005	together	together	R	bn:00115794r	i003.s006.t006	insieme	insieme	ADV	bn:00115794r
d003.s006.t007	the		X		i003.s006.t007	alla	a il	DET	
d003.s006.t009	Commission	commission	N	bn:00021015n	i003.s006.t008	Commissione	commissione	NOUN	bn:00021015n
d003.s006.t008	European	european	J	bn:00102440a	i003.s006.t009	Europea	europea	ADJ	bn:00102440a
d003.s006.t010	,		X		i003.s006.t010	,	,	PUNCT	
d003.s006.t011	the		X		i003.s006.t011	al	a il	ADP	
d003.s006.t013	Ministry	ministry	N	bn:00055180n	i003.s006.t012	Ministero	ministero	NOUN	bn:00055180n
d003.s006.t012	Spanish	spanish	J	bn:00110978a	i003.s006.t013	spagnolo	spagnolo	ADJ	bn:00110978a
d003.s006.t019	Galician	galician	J		i003.s006.t013➕i003.s006.t022	spagnolo➕Galizia	spagnolo	ADJ➕PROPN	
d003.s006.t014	of		X		i003.s006.t014	degli	di il	ADP	
d003.s006.t016	Affairs	affairs	N	bn:00001739n	i003.s006.t015	Affari	affare	NOUN	bn:00001739n
d003.s006.t015	Social	social	J	bn:00110842a	i003.s006.t016	Sociali	sociale	ADJ	bn:00110842a
d003.s006.t017	and		X		i003.s006.t017	e	e	CCONJ	
d003.s006.t018	the		X		i003.s006.t018	al	a il	ADP	
d003.s006.t021	government	government	N	bn:00007299n	i003.s006.t019	governo	governo	NOUN	bn:00007299n
d003.s006.t020	regional	regional	J	bn:00109624a	i003.s006.t020	regionale	regionale	ADJ	bn:00109624a
d003.s006.t022	,		X		i003.s006.t023	,	,	PUNCT	
d003.s006.t023	a		X		i003.s006.t024	una	uno	DET	
d003.s006.t025	conference	conference	N	bn:00021721n	i003.s006.t025	conferenza	conferenza	NOUN	bn:00021721n
d003.s006.t024	European	european	J	bn:00102440a	i003.s006.t026	europea	europeo	ADJ	bn:00102440a
d003.s006.t028	exclusion	exclusion	N	bn:00032152n	i003.s006.t027	sull&#39;esclusione	sull&#39;esclusione	NOUN	bn:00032152n
d003.s006.t026	on		X		i003.s006.t027	sull&#39;esclusione	sull&#39;esclusione	NOUN	
d003.s006.t027	social	social	J	bn:00110842a	i003.s006.t028	sociale	sociale	ADJ	bn:00110842a
d003.s006.t029	:		X		i003.s006.t029	:	:	PUNCT	
d003.s006.t030	a		X		i003.s006.t030	una	uno	DET	
d003.s006.t031	major	major	J	bn:00106332a	i003.s006.t031	grande	grande	ADJ	bn:00106332a
d003.s006.t032	challenge	challenge	N	bn:00017557n	i003.s006.t032	sfida	sfida	NOUN	bn:00017557n
d003.s006.t033	for		X		i003.s006.t033	per	per	ADP	
d003.s006.t036	services	service	N	bn:00070651n	i003.s006.t035	servizi	servizio	NOUN	bn:00070651n
d003.s006.t034	public	public	J	bn:00109211a	i003.s006.t036	pubblici	pubblico	ADJ	bn:00109211a
d003.s006.t035	welfare	welfare	N	bn:00009905n	i003.s006.t038	welfare	welfare	NOUN	bn:00009905n
d003.s006.t037	.		X		i003.s006.t039	.	.	PUNCT	
d003.s007.t001	The		X		i003.s007.t001	La	il	DET	
d003.s007.t002	Foundation	foundation	N	bn:00036064n	i003.s007.t002	Fondazione	Fondazione	PROPN	bn:00036064n
d003.s007.t015	assesses	assess	V	bn:00082720v	i003.s007.t003➕i003.s007.t015	ha➕valuta	avere	AUX➕VERB	bn:00082720v
d003.s007.t003	recently	recently	R	bn:00116085r	i003.s007.t004	recentemente	recentemente	ADV	bn:00116085r
d003.s007.t004	published	publish	V	bn:00084099v	i003.s007.t005	pubblicato	pubblicare	VERB	bn:00084099v
d003.s007.t005	a		X		i003.s007.t006	uno	uno	DET	
d003.s007.t007	study	study	N	bn:00067181n	i003.s007.t007	studio	studio	NOUN	bn:00067181n
d003.s007.t006	comparative	comparative	J	bn:00100121a	i003.s007.t008	comparativo	comparativo	ADJ	bn:00100121a
d003.s007.t008	as		X		i003.s007.t009	nell’	in il	ADP	
d003.s007.t009	part	part	N	bn:00027912n	i003.s007.t010	ambito	ambito	NOUN	bn:00027912n
d003.s007.t011	the		X		i003.s007.t011	del	di il	ADP	
d003.s007.t013	project	project	N	bn:00064665n	i003.s007.t012	progetto	progetto	NOUN	bn:00064665n
d003.s007.t012	EPOC	epoc	N		i003.s007.t013	EPOC	EPOC	PROPN	
d003.s007.t014	which		X		i003.s007.t014	che	che	PRON	
d003.s007.t018	to		X		i003.s007.t016	in	in	ADP	
d003.s007.t019	which		X		i003.s007.t017	che	che	DET	
d003.s007.t017	extent	extent	N	bn:00032425n	i003.s007.t018	misura	misurare	VERB	bn:00032425n
d003.s007.t021	participation	participation	N	bn:00030844n	i003.s007.t020	partecipazione	partecipazione	NOUN	bn:00030844n
d003.s007.t020	direct	direct	J	bn:00101412a	i003.s007.t021	diretta	diretto	ADJ	bn:00101412a
d003.s007.t022	can		X		i003.s007.t022	può	potere	AUX	
d003.s007.t023	humanise	humanise	V	bn:00089511v	i003.s007.t023	umanizzare	umanizzare	VERB	bn:00089511v
d003.s007.t024	work	work	N	bn:00014138n	i003.s007.t025	lavoro	lavoro	NOUN	bn:00014138n
d003.s007.t026	increasing	increase	V	bn:00089667v	i003.s007.t026	aumentando	aumentare	VERB	bn:00089667v
d003.s007.t025	while		X		i003.s007.t028	contempo	contempo	NOUN	
d003.s007.t016	the		X		i003.s007.t029	la	il	DET	
d003.s007.t027	profitability	profitability	N	bn:00037027n	i003.s007.t030	redditività	redditività	NOUN	bn:00037027n
d003.s007.t028	.		X		i003.s007.t031	.	.	PUNCT	
d003.s008.t001	The		X		i003.s008.t001	Lo	il	DET	
d003.s008.t002	study	study	N	bn:00074790n	i003.s008.t002	studio	studio	NOUN	bn:00074790n
d003.s008.t003	is	be	V		i003.s008.t003	si	si	PRON	
d003.s008.t004	based	base	V	bn:00083141v	i003.s008.t004	basa	basare	VERB	bn:00083141v
d003.s008.t005	on		X		i003.s008.t005	su	su	ADP	
d003.s008.t006	195		X		i003.s008.t006	195	195	NUM	
d003.s008.t008	interviews	interview	N	bn:00047238n	i003.s008.t007	interviste	intervista	NOUN	bn:00047238n
d003.s008.t007	personal	personal	J	bn:00108489a	i003.s008.t008	personali	personale	ADJ	bn:00108489a
d003.s008.t009	with		X		i003.s008.t009	con	con	ADP	
d003.s008.t010	senior	senior	J	bn:00110401a	i003.s008.t010	alti	alto	ADJ	bn:00110401a
d003.s008.t011	officials	official	N	bn:00036837n	i003.s008.t011	funzionari	funzionario	NOUN	bn:00036837n
d003.s008.t012	of		X		i003.s008.t012	delle	di il	ADP	
d003.s008.t015	partners	partner	N		i003.s008.t013	parti	parte	NOUN	
d003.s008.t014	social	social	J	bn:00110842a	i003.s008.t014	sociali	sociale	ADJ	bn:00110842a
d003.s008.t016	as		X		i003.s008.t015	come	come	ADP	
d003.s008.t017	representatives	representative	N	bn:00047203n	i003.s008.t016	rappresentanti	rappresentante	NOUN	bn:00047203n
d003.s008.t018	of		X		i003.s008.t017	di	di	ADP	
d003.s008.t022	organisations	organisation	N	bn:00001423n	i003.s008.t018	organizzazioni	organizzazione	NOUN	bn:00001423n
d003.s008.t021	peak	peak	N		i003.s008.t020	punta	punta	NOUN	
d003.s008.t020	level	level	N	bn:00041239n	i003.s008.t022	livello	livello	NOUN	bn:00041239n
d003.s008.t019	national	national	J	bn:00107136a	i003.s008.t023	nazionale	nazionale	ADJ	bn:00107136a
d003.s008.t023	in		X		i003.s008.t024	in	in	ADP	
d003.s008.t024	fifteen	fifteen	J	bn:00095923a	i003.s008.t025	quindici	quindici	NUM	bn:00095923a
d003.s008.t026	countries	country	N	bn:00011771n	i003.s008.t026	paesi	paese	NOUN	bn:00011771n
d003.s008.t025	European	european	J	bn:00102440a	i003.s008.t027	europei	europeo	ADJ	bn:00102440a
d003.s008.t027	.		X		i003.s008.t028	.	.	PUNCT	
d003.s009.t001	As		X		i003.s009.t001	Come	come	ADP	
d003.s009.t002	important	important	J	bn:00104680a	i003.s009.t002	importanti	importante	ADJ	bn:00104680a
d003.s009.t004	sectors	sector	N	bn:00070206n	i003.s009.t003➕i003.s009.t004	settori➕industriali	settore	NOUN➕ADJ	bn:00070206n
d003.s009.t003	industrial	industrial	J	bn:00104995a	i003.s009.t004	industriali	industriale	ADJ	bn:00104995a
d003.s009.t013	were	be	V		i003.s009.t005	sono	essere	AUX	
d003.s009.t015	included	include	V	bn:00089660v	i003.s009.t007	inclusi	includere	VERB	bn:00089660v
d003.s009.t014	also	also	R	bn:00114246r	i003.s009.t008	anche	anche	ADV	bn:00114246r
d003.s009.t005	,		X		i003.s009.t009	l&#39;industria	l&#39;industria	NOUN	
d003.s009.t006	the		X		i003.s009.t009	l&#39;industria	l&#39;industria	NOUN	
d003.s009.t008	industry	industry	N	bn:00046575n	i003.s009.t009	l&#39;industria	l&#39;industria	NOUN	bn:00046575n
d003.s009.t007	metal	metal	N	bn:00002936n	i003.s009.t010	metallurgica	metallurgica	NOUN	bn:00002936n
d003.s009.t011	banking	banking	N	bn:00008412n	i003.s009.t010➕i003.s009.t014	metallurgica➕bancario	metallurgica	NOUN➕ADJ	bn:00008412n
d003.s009.t009	and		X		i003.s009.t011	e	e	CCONJ	
d003.s009.t010	the		X		i003.s009.t012	il	il	DET	
d003.s009.t012	sector	sector	N	bn:00070206n	i003.s009.t013	settore	settore	NOUN	bn:00070206n
d003.s009.t016	.		X		i003.s009.t015	.	.	PUNCT	
d003.s010.t003	at		X		i003.s010.t001	I	il	DET	
d003.s010.t002	speakers	speaker	N	bn:00073170n	i003.s010.t002	relatori	relatore	NOUN	bn:00073170n
d003.s010.t001	Key	key	N		i003.s010.t003	principali	principale	ADJ	
d003.s010.t004	the		X		i003.s010.t004	della	di il	ADP	
d003.s010.t007	conference	conference	N	bn:00021721n	i003.s010.t005	conferenza	conferenza	NOUN	bn:00021721n
d003.s010.t006	exclusion	exclusion	N	bn:00032152n	i003.s010.t006	sull&#39;esclusione	sull&#39;esclusione	NOUN	bn:00032152n
d003.s010.t005	social	social	J	bn:00110842a	i003.s010.t007	sociale	sociale	ADJ	bn:00110842a
d003.s010.t008	were	be	V		i003.s010.t008	sono	essere	AUX	
d003.s010.t009	(		X		i003.s010.t010	(	(	PUNCT	
d003.s010.t010	left	left	N	bn:00050521n	i003.s010.t012	sinistra	sinistra	NOUN	bn:00050521n
d003.s010.t011	to		X		i003.s010.t013	a	a	ADP	
d003.s010.t012	right	right	N	bn:00067808n	i003.s010.t014	destra	destra	NOUN	bn:00067808n
d003.s010.t013	)		X		i003.s010.t015	)	)	PUNCT	
d003.s010.t014	Cristina	cristina	N		i003.s010.t016	Cristina	Cristina	PROPN	
d003.s010.t015	Louro	louro	N		i003.s010.t017	Louro	Louro	PROPN	
d003.s010.t016	,		X		i003.s010.t018	,	,	PUNCT	
d003.s010.t024	Directorate	directorate	N	bn:00011651n	i003.s010.t019➕i003.s010.t060	Direzione➕comitato	direzione	NOUN	bn:00011651n
d003.s010.t017	Employment	employment	N	bn:00030625n	i003.s010.t020	Occupazione	occupazione	NOUN	bn:00030625n
d003.s010.t018	,		X		i003.s010.t021	,	,	PUNCT	
d003.s010.t020	Relations	relations	N	bn:00025569n	i003.s010.t022➕i003.s010.t023	Relazioni➕Industriali	relazione	NOUN➕ADJ	bn:00025569n
d003.s010.t019	Industrial	industrial	J	bn:00104995a	i003.s010.t023	Industriali	Industriale	ADJ	bn:00104995a
d003.s010.t021	and		X		i003.s010.t024	e	e	CCONJ	
d003.s010.t023	Affairs	affair	N	bn:00001738n	i003.s010.t025	Affari	affare	NOUN	bn:00001738n
d003.s010.t022	Social	social	J	bn:00110842a	i003.s010.t026	Sociali	sociale	ADJ	bn:00110842a
d003.s010.t025	,		X		i003.s010.t027	,	,	PUNCT	
d003.s010.t027	Commission	commission	N	bn:00021015n	i003.s010.t028	Commissione	commissione	NOUN	bn:00021015n
d003.s010.t026	European	european	J	bn:00102440a	i003.s010.t029	Europea	europea	ADJ	bn:00102440a
d003.s010.t028	Fernando	fernando	N		i003.s010.t030	Fernando	Fernando	PROPN	
d003.s010.t029	Gomes	gomes	N		i003.s010.t031	Gomes	Gomes	PROPN	
d003.s010.t030	,		X		i003.s010.t032	,	,	PUNCT	
d003.s010.t031	a		X		i003.s010.t033	un	uno	DET	
d003.s010.t032	high	high	J	bn:00102158a	i003.s010.t034	alto	alto	ADJ	bn:00102158a
d003.s010.t033	degree	degree	N		i003.s010.t035	grado	grado	NOUN	
d003.s010.t043	of		X		i003.s010.t036	del	di il	ADP	
d003.s010.t035	Committee	committee	N	bn:00021015n	i003.s010.t037	Comitato	comitato	NOUN	bn:00021015n
d003.s010.t037	the		X		i003.s010.t038	delle	di il	ADP	
d003.s010.t038	Regions	region	N	bn:03359468n	i003.s010.t039	Regioni	regione	NOUN	bn:03359468n
d003.s010.t039	Barbara	barbara	N		i003.s010.t040	Barbara	Barbara	PROPN	
d003.s010.t040	Weiler	weiler	N		i003.s010.t041	Weiler	Weiler	PROPN	
d003.s010.t041	,		X		i003.s010.t042	,	,	PUNCT	
d003.s010.t042	Member	member	N	bn:00034004n	i003.s010.t043	Membro	membro	NOUN	bn:00034004n
d003.s010.t051	Vice-President	vice-president	N	bn:00079435n	i003.s010.t043➕i003.s010.t052	Membro➕vicepresidente	membro	NOUN	bn:00079435n
d003.s010.t044	the		X		i003.s010.t044	del	di il	ADP	
d003.s010.t046	Parliament	parliament	N	bn:00060708n	i003.s010.t045	Parlamento	parlamento	NOUN	bn:00060708n
d003.s010.t045	European	european	J	bn:00102440a	i003.s010.t046	Europeo	Europeo	ADJ	bn:00102440a
d003.s010.t047	José	josé	N		i003.s010.t047	José	José	PROPN	
d003.s010.t048	Maria	Maria	N		i003.s010.t048	Maria	Maria	PROPN	
d003.s010.t049	Gil-Robles	gil-robles	N		i003.s010.t049➕i003.s010.t050	Gil-➕Robles	Gil-	PROPN	
d003.s010.t050	,		X		i003.s010.t051	,	,	PUNCT	
d003.s010.t054	Parliament	parliament	N	bn:00060708n	i003.s010.t054	Parlamento	Parlamento	NOUN	bn:00060708n
d003.s010.t053	European	european	J	bn:00102440a	i003.s010.t055	europeo	europeo	ADJ	bn:00102440a
d003.s010.t055	and	and	N		i003.s010.t056	e	e	CCONJ	
d003.s010.t056	John	john	N		i003.s010.t057	John	John	PROPN	
d003.s010.t057	Carroll	carroll	N		i003.s010.t058	Carroll	Carroll	PROPN	
d003.s010.t058	,		X		i003.s010.t059	,	,	PUNCT	
d003.s010.t062	Committee	committee	N	bn:00021015n	i003.s010.t060	comitato	comitato	NOUN	bn:00021015n
d003.s010.t059	Economic	economic	J	bn:00102001a	i003.s010.t061	economico	economico	ADJ	bn:00102001a
d003.s010.t060	and		X		i003.s010.t062	e	e	CCONJ	
d003.s010.t061	Social	social	J	bn:00110842a	i003.s010.t063	sociale	sociale	ADJ	bn:00110842a
d003.s010.t063	.		X		i003.s010.t064	.	.	PUNCT	
d003.s011.t001	Case	case	N	bn:00016401n	i003.s011.t001	Casi	caso	NOUN	bn:00016401n
d003.s011.t002	Studies	study	N	bn:00074790n	i003.s011.t003	studio	studio	NOUN	bn:00074790n
d003.s011.t003	Each		X		i003.s011.t004	Ciascun	ciascuno	DET	
d003.s011.t005	report	report	N	bn:00067181n	i003.s011.t005	rapporto	rapporto	NOUN	bn:00067181n
d003.s011.t004	national	national	J	bn:00107136a	i003.s011.t006	nazionale	nazionale	ADJ	bn:00107136a
d003.s011.t006	contains	contain	V	bn:00085499v	i003.s011.t007➕i003.s011.t016	contiene➕presentano	contenere	VERB	bn:00085499v
d003.s011.t007	a		X		i003.s011.t008	un	uno	DET	
d003.s011.t008	portfolio	portfolio	N	bn:00063673n	i003.s011.t009	portafoglio	portafoglio	NOUN	bn:00063673n
d003.s011.t009	of		X		i003.s011.t010	di	di	ADP	
d003.s011.t011	25		X		i003.s011.t011	25	25	NUM	
d003.s011.t012	and		X		i003.s011.t012	-	-	PUNCT	
d003.s011.t013	30		X		i003.s011.t013	30	30	NUM	
d003.s011.t014	initiatives	initiative	N	bn:00034797n	i003.s011.t014	iniziative	iniziativa	NOUN	bn:00034797n
d003.s011.t015	which		X		i003.s011.t015	che	che	PRON	
d003.s011.t017	present	present	V	bn:00090234v	i003.s011.t016	presentano	presentare	VERB	bn:00090234v
d003.s011.t016	best	good	J		i003.s011.t018	meglio	meglio	ADJ	
d003.s011.t023	the		X		i003.s011.t019	le	il	DET	
d003.s011.t018	policies	policy	N	bn:00063329n	i003.s011.t020	politiche	politica	NOUN	bn:00063329n
d003.s011.t019	and		X		i003.s011.t021	e	e	CCONJ	
d003.s011.t020	practices	practice	N	bn:00061054n	i003.s011.t023	pratiche	pratica	NOUN	bn:00061054n
d003.s011.t021	to		X		i003.s011.t024	per	per	ADP	
d003.s011.t022	improve	improve	V	bn:00082573v	i003.s011.t025	migliorare	migliorare	VERB	bn:00082573v
d003.s011.t024	recruitment	recruitment	N	bn:00030933n	i003.s011.t027	reclutamento	reclutamento	NOUN	bn:00030933n
d003.s011.t025	,		X		i003.s011.t028	,	,	PUNCT	
d003.s011.t026	training	training	N	bn:00041853n	i003.s011.t030	formazione	formazione	NOUN	bn:00041853n
d003.s011.t027	and		X		i003.s011.t031	e	e	CCONJ	
d003.s011.t038	the		X		i003.s011.t032	lo	il	DET	
d003.s011.t028	development	development	N	bn:00026695n	i003.s011.t033	sviluppo	sviluppo	NOUN	bn:00026695n
d003.s011.t031	workers	worker	N	bn:00081593n	i003.s011.t035	lavoratori	lavoratore	NOUN	bn:00081593n
d003.s011.t030	ageing	age	V	bn:00082449v	i003.s011.t036	anziani	anziano	ADJ	bn:00082449v
d003.s011.t033	both		X		i003.s011.t037	sia	sia	CCONJ	
d003.s011.t036	place	place	N	bn:00051760n	i003.s011.t039	posto	posto	NOUN	bn:00051760n
d003.s011.t035	work	work	N	bn:00014138n	i003.s011.t041	lavoro	lavoro	NOUN	bn:00014138n
d003.s011.t037	and		X		i003.s011.t042	che	che	PRON	
d003.s011.t032	in		X		i003.s011.t043	nella	in il	ADP	
d003.s011.t039	community	community	N	bn:00021248n	i003.s011.t044	comunità	comunità	NOUN	bn:00021248n
d003.s011.t040	.		X		i003.s011.t045	.	.	PUNCT	
d003.s012.t001	For		X		i003.s012.t001	Per	per	ADP	
d003.s012.t002	each		X		i003.s012.t002	ciascun	ciascuno	DET	
d003.s012.t003	country	country	N	bn:00011771n	i003.s012.t003	paese	paese	NOUN	bn:00011771n
d003.s012.t009	have	have	V		i003.s012.t004	sono	essere	AUX	
d003.s012.t010	been	be	V		i003.s012.t005	state	essere	AUX	
d003.s012.t011	selected	select	V	bn:00084931v	i003.s012.t006	selezionate	selezionare	VERB	bn:00084931v
d003.s012.t008	initiatives	initiative	N	bn:00034797n	i003.s012.t006➕i003.s012.t010	selezionate➕iniziative	selezionare	VERB➕NOUN	bn:00034797n
d003.s012.t005	two		X		i003.s012.t007	due	due	NUM	
d003.s012.t006	or		X		i003.s012.t008	o	o	CCONJ	
d003.s012.t007	three		X		i003.s012.t009	tre	tre	NUM	
d003.s012.t012	for		X		i003.s012.t011	per	per	ADP	
d003.s012.t016	case	case	N	bn:00016401n	i003.s012.t013	caso	caso	NOUN	bn:00016401n
d003.s012.t017	study	study	N	bn:00074790n	i003.s012.t015	studio	studio	NOUN	bn:00074790n
d003.s012.t013	further	further	J	bn:00102794a	i003.s012.t016	più	più	ADV	bn:00102794a
d003.s012.t015	depth	depth	N	bn:00026418n	i003.s012.t017	approfondito	approfondito	ADJ	bn:00026418n
d003.s012.t004	,		X		i003.s012.t018	.	.	PUNCT	
d003.s012.t018	.		X		i003.s012.t018	.	.	PUNCT	
d003.s013.t001	These		X		i003.s013.t001	Questi	questo	DET	
d003.s013.t002	case	case	N	bn:00016401n	i003.s013.t002	casi	caso	NOUN	bn:00016401n
d003.s013.t003	studies	study	N	bn:00074790n	i003.s013.t004	studio	studio	NOUN	bn:00074790n
d003.s013.t009	initiatives	initiative	N	bn:00034797n	i003.s013.t005➕i003.s013.t010	hanno➕iniziative	avere	AUX➕NOUN	bn:00034797n
d003.s013.t004	analysed	analyse	V	bn:00082596v	i003.s013.t006	analizzato	analizzare	VERB	bn:00082596v
d003.s013.t005	the		X		i003.s013.t007	il	il	DET	
d003.s013.t006	background	background	N	bn:00007783n	i003.s013.t008	contesto	contesto	NOUN	bn:00007783n
d003.s013.t007	of		X		i003.s013.t009	delle	di il	ADP	
d003.s013.t010	,		X		i003.s013.t011	,	,	PUNCT	
d003.s013.t011	their		X		i003.s013.t013	loro	loro	DET	
d003.s013.t012	impact	impact	N	bn:00030709n	i003.s013.t014	impatto	impatto	NOUN	bn:00030709n
d003.s013.t013	on		X		i003.s013.t015	sui	su il	ADP	
d003.s013.t015	patterns	pattern	N	bn:00061054n	i003.s013.t016➕i003.s013.t017	modelli➕occupazionali	modello	NOUN➕ADJ	bn:00061054n
d003.s013.t014	employment	employment	N	bn:00030626n	i003.s013.t017	occupazionali	occupazionale	ADJ	bn:00030626n
d003.s013.t016	and		X		i003.s013.t018	e	e	CCONJ	
d003.s013.t018	organisations	organisation	N	bn:00001423n	i003.s013.t020	organizzazioni	organizzazione	NOUN	bn:00001423n
d003.s013.t017	work	work	N	bn:00014138n	i003.s013.t022	lavoro	lavoro	NOUN	bn:00014138n
d003.s013.t019	and		X		i003.s013.t023	e	e	CCONJ	
d003.s013.t026	the		X		i003.s013.t024	hanno	avere	AUX	
d003.s013.t020	assessed	assess	V	bn:00082720v	i003.s013.t025	valutato	valutare	VERB	bn:00082720v
d003.s013.t021	the		X		i003.s013.t026	i	il	DET	
d003.s013.t022	benefits	benefit	N	bn:00037022n	i003.s013.t027	benefici	beneficio	NOUN	bn:00037022n
d003.s013.t023	and		X		i003.s013.t028	e	e	CCONJ	
d003.s013.t024	problems	problem	N	bn:00048242n	i003.s013.t030	problemi	problema	NOUN	bn:00048242n
d003.s013.t027	initiative	initiative	N	bn:00034797n	i003.s013.t031	dell&#39;iniziativa	dell&#39;iniziativo	ADJ	bn:00034797n
d003.s013.t025	of		X		i003.s013.t031	dell&#39;iniziativa	dell&#39;iniziativo	ADJ	
d003.s013.t028	.		X		i003.s013.t032	.	.	PUNCT	
d003.s014.t007	were	be	V		i003.s014.t001	Sono	essere	AUX	
d003.s014.t008	also	also	R	bn:00114246r	i003.s014.t003	inoltre	inoltre	ADV	bn:00114246r
d003.s014.t009	undertaken	undertake	V	bn:00082906v	i003.s014.t004	effettuate	effettuare	VERB	bn:00082906v
d003.s014.t001	Visits	visit	N	bn:00080113n	i003.s014.t005	visite	visita	NOUN	bn:00080113n
d003.s014.t002	and		X		i003.s014.t006	e	e	CCONJ	
d003.s014.t003	interviews	interview	N	bn:00047238n	i003.s014.t007	interviste	intervista	NOUN	bn:00047238n
d003.s014.t004	with		X		i003.s014.t008	con	con	ADP	
d003.s014.t006	personnel	personnel	N	bn:00035770n	i003.s014.t010	personale	personale	ADJ	bn:00035770n
d003.s014.t005	key	key	J	bn:00099258a	i003.s014.t011	chiave	chiave	NOUN	bn:00099258a
d003.s014.t010	.		X		i003.s014.t012	.	.	PUNCT	
d003.s015.t001	These		X		i003.s015.t001	Questi	questo	DET	
d003.s015.t003	studies	study	N	bn:00074790n	i003.s015.t002	studi	studio	NOUN	bn:00074790n
d003.s015.t002	national	national	J	bn:00107136a	i003.s015.t003	nazionali	nazionale	ADJ	bn:00107136a
d003.s015.t004	will		X		i003.s015.t004	costituiranno	costituari	VERB	
d003.s015.t005	form	form	V	bn:00085670v	i003.s015.t004	costituiranno	costituari	VERB	bn:00085670v
d003.s015.t013	synthesises	synthesise	V	bn:00094713v	i003.s015.t004➕i003.s015.t012	costituiranno➕sintetizza	costituari	VERB	bn:00094713v
d003.s015.t006	the		X		i003.s015.t005	la	il	DET	
d003.s015.t007	basis	basis	N	bn:00008790n	i003.s015.t006	base	base	NOUN	bn:00008790n
d003.s015.t008	of		X		i003.s015.t007	di	di	ADP	
d003.s015.t009	a		X		i003.s015.t008	un	uno	DET	
d003.s015.t011	report	report	N	bn:00067181n	i003.s015.t009	rapporto	rapporto	NOUN	bn:00067181n
d003.s015.t010	European	european	J	bn:00102440a	i003.s015.t010	europeo	europeo	ADJ	bn:00102440a
d003.s015.t012	which		X		i003.s015.t011	che	che	PRON	
d003.s015.t015	practices	practice	N	bn:00061054n	i003.s015.t014➕i003.s015.t015	pratiche➕generali	pratica	NOUN➕ADJ	bn:00061054n
d003.s015.t014	overall	overall	J	bn:00108083a	i003.s015.t015	generali	generale	ADJ	bn:00108083a
d003.s015.t016	.		X		i003.s015.t016	.	.	PUNCT	
d003.s016.t001	The		X		i003.s016.t001	Il	il	DET	
d003.s016.t002	report	report	N	bn:00067181n	i003.s016.t002	rapporto	rapporto	NOUN	bn:00067181n
d003.s016.t003	and		X		i003.s016.t003	e	e	CCONJ	
d003.s016.t004	a		X		i003.s016.t004	un	uno	DET	
d003.s016.t006	book	book	N	bn:00012059n	i003.s016.t005	elenco	elenco	NOUN	bn:00012059n
d003.s016.t007	of		X		i003.s016.t006	di	di	ADP	
d003.s016.t008	initiatives	initiative	N	bn:00034797n	i003.s016.t007	iniziative	iniziativa	NOUN	bn:00034797n
d003.s016.t009	will		X		i003.s016.t008	saranno	essere	AUX	
d003.s016.t011	published	publish	V	bn:00084099v	i003.s016.t009	pubblicati	pubblicare	VERB	bn:00084099v
