Token ID	Token	Lemma	POS	BN Synset	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
d001.s115.t001	treatment	treatment	NOUN	bn:00047235n	d001.s115.t002	trattamento	trattamento	N	bn:00047235n
	of	of	ADP		d001.s115.t003	di		X	
	a	a	DET		d001.s115.t004	un		X	
d001.s115.t002	vomiting	vomiting	NOUN	bn:00027565n	d001.s115.t007	vomito	vomito	N	bn:00027565n
d001.s115.t003	dog	dog	NOUN	bn:00015267n	d001.s115.t005	cane	cane	N	bn:00015267n
	should	should	VERB		d001.s115.t008	deve	dovere	V	
	be	be	VERB						
d001.s115.t004	started	start	VERB	bn:00083347v	d001.s115.t009	iniziare	iniziare	V	bn:00083347v
	with	with	ADP		d001.s115.t010	con		X	
	the	the	DET						
d001.s115.t005	injection	injection	NOUN	bn:00046787n	d001.s115.t012	iniezione	iniezione	N	bn:00046787n
	,	,	.		d001.s115.t013	,		X	
	since	since	ADP		d001.s115.t014	perché		X	
d001.s115.t006	vomiting	vomiting	NOUN	bn:00027565n	d001.s115.t020	vomito	vomito	N	bn:00027565n
d001.s115.t007	animals	animal	NOUN	bn:00004222n	d001.s115.t016	animali	animale	N	bn:00004222n
	might	might	VERB		d001.s115.t021	possono	potere	V	
d001.s115.t008	not	not	ADV	bn:00116360r	d001.s115.t022	non		X	bn:00116360r
	be	be	VERB		d001.s115.t023	essere	essere	V	
d001.s115.t009	able	able	ADJ	bn:00096153a	d001.s115.t025	grado	grado	N	bn:00096153a
	to	to	PRT		d001.s115.t026	di		X	
	keep	keep	VERB		d001.s115.t027	trattenere	trattenere	V	
	a	a	DET						
d001.s115.t010	tablet	tablet	NOUN	bn:00052222n					
	down	down	ADV						
	(	(	.		d001.s115.t032	(		X	
	as	as	ADP						
	they	they	PRON						
	might	might	VERB						
	throw	throw	VERB						
	the	the	DET		d001.s115.t028	la		X	
d001.s115.t011	intact	intact	ADJ	bn:00105231a					
d001.s115.t012	tablet	tablet	NOUN	bn:00052222n	d001.s115.t029	compressa	compressa	N	bn:00052222n
	up	up	PRT						
d001.s115.t013	again	again	ADV	bn:00114171r					
	)	)	.		d001.s115.t038	)		X	
	.	.	.		d001.s115.t039	.		X	
	-end-	-end-	-end-						
	For	for	ADP		d001.s116.t001	Per		X	
d001.s116.t001	follow-up	follow-up	NOUN	bn:00035627n	d001.s116.t005	follow-up	follow-up	N	bn:00035627n
d001.s116.t002	treatment	treatment	NOUN	bn:00047235n	d001.s116.t003	trattamento	trattamento	N	bn:00047235n
	,	,	.		d001.s116.t006	,		X	
	the	the	DET		d001.s116.t007	le		X	
	animal	animal	NOUN						
d001.s116.t003	owner	owner	NOUN	bn:00059954n	d001.s116.t013	padrone	padrone	N	bn:00059954n
	can	can	VERB		d001.s116.t009	possono	potere	V	
d001.s116.t004	administer	administer	VERB	bn:00082365v	d001.s116.t011	somministrate	somministrare	V	bn:00082365v
	the	the	DET						
d001.s116.t005	tablets	tablet	NOUN	bn:00052222n	d001.s116.t008	compresse	compressa	N	bn:00052222n
	to	to	PRT						
	the	the	DET						
d001.s116.t006	dog	dog	NOUN	bn:00015267n	d001.s116.t015	cane	cane	N	bn:00015267n
	.	.	.		d001.s116.t016	.		X	
	-end-	-end-	-end-						
d001.s117.t001	Also	also	ADV	bn:00114246r	d001.s117.t001	Inoltre		X	bn:00114246r
	,	,	.		d001.s117.t002	,		X	
	the	the	DET		d001.s117.t003	la		X	
d001.s117.t002	treatment	treatment	NOUN	bn:00047235n	d001.s117.t004	cura	cura	N	bn:00047235n
	of	of	ADP						
d001.s117.t003	vomiting	vomiting	NOUN	bn:00027565n	d001.s117.t006	vomito	vomito	N	bn:00027565n
	should	should	VERB		d001.s117.t007	deve	dovere	V	
d001.s117.t004	only	only	ADV	bn:00114234r					
	be	be	VERB		d001.s117.t008	essere	essere	V	
d001.s117.t005	together with	together_with	ADV	bn:00114766r	d001.s117.t010	ad		X	bn:00114766r
d001.s117.t006	other	other	ADJ	bn:00108011a	d001.s117.t011	altre		X	bn:00108011a
d001.s117.t007	supportive	supportive	ADJ	bn:00111492a	d001.s117.t014	supporto	supporto	N	bn:00111492a
d001.s117.t008	measure	measure	NOUN	bn:00054018n	d001.s117.t012	misure	misura	N	bn:00054018n
	or	or	CONJ		d001.s117.t015	o		X	
d001.s117.t009	other	other	ADJ	bn:00108011a	d001.s117.t017	altre		X	bn:00108011a
d001.s117.t010	veterinary	veterinary	ADJ	bn:00113583a	d001.s117.t019	veterinarie	veterinario	J	bn:00113583a
d001.s117.t011	therapy	therapy	NOUN	bn:00076843n	d001.s117.t018	terapie	terapia	N	bn:00076843n
	while	while	ADP						
d001.s117.t012	addressing	address	VERB	bn:00082336v					
	the	the	DET						
d001.s117.t013	underlying	underlie	VERB	bn:00095360v					
d001.s117.t014	causes	cause	NOUN	bn:00016850n	d001.s117.t023	cause	causa	N	bn:00016850n
	of	of	ADP		d001.s117.t024	del		X	
	the	the	DET						
d001.s117.t015	vomiting	vomiting	NOUN	bn:00027565n	d001.s117.t025	vomito	vomito	N	bn:00027565n
	.	.	.		d001.s117.t026	.		X	
	-end-	-end-	-end-						
	What	what	PRON		d001.s118.t001	Quali		X	
	is	be	VERB		d001.s118.t002	sono	essere	V	
	the	the	DET		d001.s118.t003	i		X	
d001.s118.t001	risk	risk	NOUN	bn:00030747n	d001.s118.t004	rischi	rischio	N	bn:00030747n
d001.s118.t002	associated	associate	VERB	bn:00082868v	d001.s118.t005	associati	associare	V	bn:00082868v
	with	with	ADP		d001.s118.t006	a		X	
	Cerenia	cerenia	NOUN		d001.s118.t007	Cerenia	cerenia	N	
	?	?	.		d001.s118.t008	?		X	
	-end-	-end-	-end-						
	Cerenia	cerenia	NOUN		d001.s119.t001	Cerenia	cerenia	N	
	was	be	VERB		d001.s119.t002	è	essere	V	
d001.s119.t001	generally	generally	ADV	bn:00115495r	d001.s119.t003	generalmente	generalmente	R	bn:00115495r
d001.s119.t002	well	well	ADV	bn:00115530r	d001.s119.t004	ben	bene	R	bn:00115530r
d001.s119.t003	tolerated	tolerate	VERB	bn:00095008v	d001.s119.t005	tollerato	tollerare	V	bn:00095008v
	when	when	ADV		d001.s119.t006	se		X	
d001.s119.t004	administered	administer	VERB	bn:00082365v	d001.s119.t007	somministrato	somministrare	V	bn:00082365v
d001.s119.t005	daily	daily	ADV	bn:00114917r	d001.s119.t008	giornalmente	giornalmente	R	bn:00114917r
	at	at	ADP		d001.s119.t009	con		X	
d001.s119.t006	dosages	dosage	NOUN	bn:00028320n	d001.s119.t010	dosi	dose	N	bn:00028320n
	up	up	ADP		d001.s119.t011	fino		X	
	to	to	PRT		d001.s119.t012	a		X	
	5	5	NUM		d001.s119.t013	5		X	
d001.s119.t007	times	time	NOUN	bn:00019848n	d001.s119.t014	volte	volta	N	bn:00019848n
	the	the	DET		d001.s119.t015	la		X	
d001.s119.t008	recommended	recommend	VERB	bn:00082418v	d001.s119.t017	raccomandata	raccomandare	V	bn:00082418v
d001.s119.t009	doses	dose	NOUN	bn:00028320n					
	for	for	ADP		d001.s119.t018	per		X	
	an	a	DET		d001.s119.t019	un		X	
d001.s119.t010	extended	extended	ADJ	bn:00101795a	d001.s119.t020	lungo	lungo	J	bn:00101795a
d001.s119.t011	period of time	period_of_time	NOUN	bn:00061605n	d001.s119.t023	tempo	tempo	N	bn:00061605n
	(	(	.		d001.s119.t024	(		X	
	up	up	ADP		d001.s119.t025	fino		X	
	to	to	PRT		d001.s119.t026	a		X	
	3	3	NUM		d001.s119.t027	3		X	
d001.s119.t012	times	time	NOUN	bn:00019848n	d001.s119.t028	volte	volta	N	bn:00019848n
	the	the	DET		d001.s119.t029	la		X	
	recommended	recommend	VERB		d001.s119.t033	raccomandata	raccomandato	J	
d001.s119.t013	maximum	maximum	ADJ	bn:00106517a					
d001.s119.t014	duration	duration	NOUN	bn:00022191n	d001.s119.t030	durata	durata	N	bn:00022191n
	of	of	ADP		d001.s119.t031	di		X	
d001.s119.t015	treatment	treatment	NOUN	bn:00047235n	d001.s119.t032	trattamento	trattamento	N	bn:00047235n
	)	)	.		d001.s119.t034	)		X	
	.	.	.		d001.s119.t035	.		X	
	-end-	-end-	-end-						
	What	what	PRON		d001.s120.t001	Quali		X	
	are	be	VERB		d001.s120.t002	sono	essere	V	
	the	the	DET		d001.s120.t003	le		X	
d001.s120.t001	precautions	precaution	NOUN	bn:00042049n	d001.s120.t004	precauzioni	precauzione	N	bn:00042049n
	for	for	ADP						
	the	the	DET		d001.s120.t008	la		X	
d001.s120.t002	person	person	NOUN	bn:00046516n	d001.s120.t009	persona	persona	N	bn:00046516n
	who	who	PRON		d001.s120.t010	che		X	
d001.s120.t003	gives	give	VERB	bn:00088826v	d001.s120.t011	somministra	somministrare	V	bn:00088826v
	the	the	DET		d001.s120.t012	il		X	
d001.s120.t004	medicine	medicine	NOUN	bn:00054128n	d001.s120.t013	medicinale	medicinale	N	bn:00054128n
	or	or	CONJ		d001.s120.t014	o		X	
d001.s120.t005	comes into	come_into	VERB	bn:00085354v	d001.s120.t016	in		X	bn:00085354v
d001.s120.t006	contact	contact	NOUN	bn:00022113n	d001.s120.t017	contatto	contatto	N	bn:00022113n
	with	with	ADP		d001.s120.t018	con		X	
	the	the	DET						
d001.s120.t007	animal	animal	NOUN	bn:00004222n	d001.s120.t020	animale	animale	N	bn:00004222n
	?	?	.		d001.s120.t021	?		X	
	-end-	-end-	-end-						
	Cerenia	cerenia	NOUN		d001.s121.t001	Cerenia	cerenia	N	
	does	do	VERB						
d001.s121.t001	not	not	ADV	bn:00116360r	d001.s121.t002	non		X	bn:00116360r
d001.s121.t002	represent	represent	VERB	bn:00083187v	d001.s121.t003	presenta	presentare	V	bn:00083187v
	a	a	DET						
d001.s121.t003	particular	particular	ADJ	bn:00102398a	d001.s121.t004	particolari	particolare	J	bn:00102398a
d001.s121.t004	risk	risk	NOUN	bn:00030747n	d001.s121.t005	rischi	rischio	N	bn:00030747n
	for	for	ADP		d001.s121.t006	per		X	
d001.s121.t005	people	people	NOUN	bn:00044382n	d001.s121.t008	uomo	uomo	N	bn:00044382n
	.	.	.		d001.s121.t009	.		X	
	-end-	-end-	-end-						
