Token ID	Token	Lemma	POS	BN Synset	Gloss
d003.s008.t017	ব্যক্তিগত	ব্যক্তিগত	A	bn:00108489a	Particular to a given individual
d003.s008.t018	সাক্ষাৎকারের	সাক্ষাৎকারের	N	bn:00047238n	The questioning of a person (or a conversation in which information is elicited); often conducted by journalists
d003.s008.t019	উপর	উপর	N		
d003.s008.t020	ভিত্তি	ভিত্তি	V	bn:00083141v	Use as a basis for; found on
d003.s008.t021	করে	করে	V		
d003.s008.t022	করা	করা	N		
d003.s008.t023	হয়েছে	হয়েছে	V		
d003.s008.t024	।	।	X		
d003.s009.t001	গুরুত্বপূর্ণ	গুরুত্বপূর্ণ	A	bn:00104680a	Of great significance or value
d003.s009.t002	শিল্প	শিল্প	A	bn:00104995a	Of or relating to or resulting from industry
d003.s009.t003	খাত	খাত	N	bn:00070206n	A social group that forms part of the society or the economy
d003.s009.t004	হিসেবে	হিসেব	V		
d003.s009.t005	ধাতব	ধাতব	N		
d003.s009.t006	শিল্প	শিল্প	N		
d003.s009.t007	ও	ও	X		
d003.s009.t008	ব্যাংকিং	ব্যাংকিং	N	bn:00008412n	Engaging in the business of keeping money for savings and checking accounts or for exchange or for issuing loans and credit etc.
d003.s009.t009	খাতও	খাতও	X		
d003.s009.t010	অন্তর্ভুক্ত	অন্তর্ভুক্ত	A		
d003.s009.t011	হয়	হয়	X		
d003.s009.t012	।	।	X		
d003.s010.t001	সামাজিক	সামাজিক	A	bn:00110842a	Relating to human society and its members
d003.s010.t002	বর্জন	বর্জন	N		
d003.s010.t003	সম্মেলনে	সম্মেলন	N		
d003.s010.t004	প্রধান	প্রধান	A		
d003.s010.t005	বক্তা	বক্তা	N	bn:00073170n	Someone who expresses in language; someone who talks (especially someone who delivers a public speech or someone especially garrulous)
d003.s010.t006	ছিলেন	ছিলেন	V		
d003.s010.t007	(	(	X		
d003.s010.t008	বাম	বাম	N	bn:00050521n	Location near or direction toward the left side; i.e. the side to the north when a person or object faces east
d003.s010.t009	থেকে	থেকে	X		
d003.s010.t010	ডানে	ডানে	N	bn:00067808n	Location near or direction toward the right side; i.e. the side to the south when a person or object faces east
d003.s010.t011	)	)	X		
d003.s010.t012	ক্রিস্টিনা	ক্রিস্টিনা	N		
d003.s010.t013	লোরো	লোরো	X		
d003.s010.t014	,		X		
d003.s010.t015	কর্মসংস্থান	কর্মসংস্থান	N	bn:00030625n	The occupation for which you are paid
d003.s010.t016	,	,	N		
d003.s010.t017	শিল্প	শিল্প	A	bn:00104995a	Of or relating to or resulting from industry
d003.s010.t018	সম্পর্ক	সম্পর্ক	N	bn:00025569n	Mutual dealings or connections or communications among persons or groups
d003.s010.t019	ও	ও	X		
d003.s010.t020	সামাজিক	সামাজিক	A	bn:00110842a	Relating to human society and its members
d003.s010.t021	বিষয়ক	বিষয়ক	N	bn:00001738n	Matters of personal concern
d003.s010.t022	অধিদপ্তর	অধিদপ্তর	N	bn:00011651n	A group of persons chosen to govern the affairs of a corporation or other large institution
d003.s010.t023	,	,	N		
d003.s010.t024	ইউরোপীয়	ইউরোপীয়	A	bn:00102440a	Of or relating to or characteristic of Europe or the people of Europe
d003.s010.t025	কমিশন	কমিশন	N	bn:00021015n	A special group delegated to consider some matter
d003.s010.t026	ফার্নান্দো	ফার্নান্দো	X		
d003.s010.t027	গোমেজ	গোমেজ	N		
d003.s010.t028	,	,	N		
d003.s010.t029	ইউরোপীয়	ইউরোপীয়	N		
d003.s010.t030	সংসদ	সংসদ	N		
d003.s010.t031	সদস্য	সদস্য	N	bn:00034004n	One of the persons who compose a social group (especially individuals who have joined and participate in a group organization)
d003.s010.t032	জোস	জোস	N	bn:03649673n	Jose is the English transliteration of the Hebrew and Aramaic name Yose, which is ety
d003.s010.t033	é	é	X		
d003.s010.t034	মারিয়া	মারিয়া	N		
d003.s010.t035	গিল-রবলস	গিল-রবলস	V		
d003.s010.t036	,	,	X		
d003.s010.t037	সহ-সভাপতি	সহ-সভাপতি	N	bn:00079435n	An executive officer ranking immediately below a president; may serve in the president's place under certain circumstances
d003.s010.t038	,	,	X		
d003.s010.t039	ইউরোপীয়	ইউরোপীয়	N		
d003.s010.t040	সংসদ	সংসদ	N	bn:00060708n	A legislative assembly in certain countries
d003.s010.t041	এবং	এবং	X		
d003.s010.t042	জন	জন	N		
d003.s010.t043	ক্যারল	ক্যারল	N		
d003.s010.t044	,	,	X		
d003.s010.t045	অর্থনৈতিক	অর্থনৈতিক	A	bn:00102001a	Of or relating to an economy, the system of production and management of material wealth
d003.s010.t046	ও	ও	X		
d003.s010.t047	সামাজিক	সামাজিক	A	bn:00110842a	Relating to human society and its members
d003.s010.t048	কমিটি	কমিটি	N	bn:00021015n	A special group delegated to consider some matter
d003.s010.t049	।	।	X		
d003.s011.t001	কেস	কেস	N	bn:00016401n	An occurrence of something
d003.s011.t002	স্টাডিজ	স্টাডিজ	N	bn:00074790n	A detailed critical inspection
d003.s011.t003	প্রতিটি	প্রতি	A		
d003.s011.t004	জাতীয়	জাতীয়	A	bn:00107136a	Of or relating to or belonging to a nation or country
d003.s011.t005	প্রতিবেদনে	প্রতিবেদন	N	bn:00067181n	A written document describing the findings of some individual or group
d003.s011.t006	25	25	X		
d003.s011.t007	থেকে	থেকে	X		
d003.s011.t008	৩০টি	30	X		
d003.s011.t009	উদ্যোগের	উদ্যোগ	N	bn:00034797n	The first of a series of actions
d003.s011.t010	মধ্যে	মধ্যে	N		
d003.s011.t011	একটি	একটি	A		
d003.s011.t012	পোর্টফোলিও	পোর্টফোলিও	N	bn:00063673n	A set of pieces of creative work collected to be shown to potential customers or employers
d003.s011.t013	রয়েছে	রয়েছে	V	bn:00085499v	Include or contain; have as a component
d003.s011.t014	যা	যা	X		
d003.s011.t015	কর্মক্ষেত্রে	কর্মক্ষেত্র	N	bn:00014138n	The principal activity in your life that you do to earn money
d003.s011.t016	এবং	এবং	N		
d003.s011.t017	সম্প্রদায়ের	সম্প্রদায়	N		
d003.s011.t018	মধ্যে	মধ্যে	N		
d003.s011.t019	বয়স্ক	বয়স্ক	V	bn:00082449v	Begin to seem older; get older
d003.s011.t020	কর্মীদের	কর্মী	N		
d003.s011.t021	নিয়োগ	নিয়োগ	N	bn:00030933n	The act of getting recruits; enlisting people for the army (or for a job or a cause etc.)
d003.s011.t022	,	,	X		
d003.s011.t023	প্রশিক্ষণ	প্রশিক্ষণ	N	bn:00041853n	Activity leading to skilled behavior
d003.s011.t024	এবং	এবং	X		
d003.s011.t025	উন্নয়নের	উন্নয়ন	N	bn:00026695n	Act of improving by expanding or enlarging or refining
d003.s011.t026	জন্য	জন্য	X		
d003.s011.t027	সেরা	সেরা	X		
d003.s011.t028	বর্তমান	বর্তমান	A		
d003.s011.t029	নীতি	নীতি	N	bn:00063329n	A plan of action adopted by an individual or social group
d003.s011.t030	এবং	এবং	X		
d003.s011.t031	অনুশীলনগুলি	অনুশীলন	V	bn:00082573v	To make better
d003.s011.t032	উপস্থাপন	উপস্থাপন	V	bn:00090234v	Bring forward and present to the mind
d003.s011.t033	করে	করে	A		
d003.s011.t034	।	।	X		
d003.s012.t001	প্রতিটি	প্রতি	A		
d003.s012.t002	দেশের	দেশ	N	bn:00023236n	A politically organized body of people under a single government
d003.s012.t003	জন্য	জন্য	X		
d003.s012.t004	আরও	আর	A	bn:00102794a	More distant in especially degree
d003.s012.t005	গভীরভাবে	গভীর	V		
d003.s012.t006	কেস	কেস	N	bn:00034797n	The first of a series of actions
d003.s012.t007	স্টাডির	স্টাডির	N	bn:00026418n	Degree of psychological or intellectual profundity
d003.s012.t008	জন্য	জন্য	X		
d003.s012.t009	দুই	দুই	A		
d003.s012.t010	বা	বা	X		
d003.s012.t011	তিনটি	তিন	A		
d003.s012.t012	উদ্যোগ	উদ্যোগ	N	bn:00034797n	The first of a series of actions
d003.s012.t013	নির্বাচন	নির্বাচন	V	bn:00084931v	Pick out, select, or choose from a number of alternatives
d003.s012.t014	করা	করা	N		
d003.s012.t015	হয়েছে	হয়েছে	V		
d003.s012.t016	।	।	X		
d003.s013.t001	এই	এই	X		
d003.s013.t002	কেস	কেস	N	bn:00016401n	An occurrence of something
d003.s013.t003	স্টাডিজ	স্টাডি	N	bn:00074790n	A detailed critical inspection
d003.s013.t004	উদ্যোগের	উদ্যোগ	N		
d003.s013.t005	পটভূমি	পটভূমি	N		
d003.s013.t006	বিশ্লেষণ	বিশ্লেষণ	V	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d003.s013.t007	করেছে	করেছে	V	bn:00087107v	Carry out or perform an action
d003.s013.t008	,	পটভূমি	N		
d003.s013.t009	তাদের	তাদের	X		
d003.s013.t010	কর্মসংস্থান	কর্মসংস্থান	N	bn:00030626n	The act of giving someone a job
d003.s013.t011	প্যাটার্ন	প্যাটার্ন	N	bn:00061054n	A customary way of operation or behavior
d003.s013.t012	এবং	এবং	X		
d003.s013.t013	কাজ	কাজ	N	bn:00014138n	The principal activity in your life that you do to earn money
d003.s013.t014	সংগঠনের	সংগঠন	N	bn:00001423n	The persons (or committees or departments etc.) who make up a body for the purpose of administering something
d003.s013.t015	উপর	উপর	N		
d003.s013.t016	প্রভাব	প্রভাব	N	bn:00030709n	Influencing strongly
d003.s013.t017	এবং	এবং	N		
d003.s013.t018	এই	এই	X		
d003.s013.t019	উদ্যোগের	উদ্যোগ	N	bn:00034797n	The first of a series of actions
d003.s013.t020	সুবিধা	সুবিধা	N	bn:00037022n	The advantageous quality of being beneficial
d003.s013.t021	এবং	এবং	X		
d003.s013.t022	সমস্যাগুলি	সমস্যা	N	bn:00048242n	A state of difficulty that needs to be resolved
d003.s013.t023	মূল্যায়ন	মূল্যায়ন	V	bn:00082720v	Evaluate or estimate the nature, quality, ability, extent, or significance of
d003.s013.t024	করেছে	করেছে	V	bn:00087107v	Carry out or perform an action
d003.s013.t025	।	।	X		
d003.s014.t001	প্রধান	প্রধান	A	bn:00099258a	Serving as an essential component
d003.s014.t002	কর্মীদের	কর্মী	N		
d003.s014.t003	সঙ্গে	সঙ্গে	X		
d003.s014.t004	সাক্ষাৎ	সাক্ষাৎ	N	bn:00080113n	The act of visiting in an official capacity (as for an inspection)
d003.s014.t005	ও	ও	X		
d003.s014.t006	সাক্ষাৎকারও	সাক্ষাৎকার	N	bn:00047238n	The questioning of a person (or a conversation in which information is elicited); often conducted by journalists
d003.s014.t007	গ্রহণ	গ্রহণ	V	bn:00082906v	Enter upon an activity or enterprise
