Token ID	Token	Lemma	POS	Sense	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d003.s003.t030	organisations	organisation	N	bn:00001423n	es003.s003.t033	organizaciones	organización	NOUN	bn:00001423n
d003.s003.t031	as	as	R		es003.s003.t038	así	así	ADV	
d003.s003.t032	well	well	R						
d003.s003.t033	as		X		es003.s003.t039	como	como	SCONJ	
d003.s003.t034	service	service	N	bn:00070651n	es003.s003.t044	servicios	servicio	NOUN	bn:00070651n
d003.s003.t035	users	user	N	bn:00079373n	es003.s003.t041	usuarios	usuario	NOUN	bn:00079373n
d003.s003.t036	.		X		es003.s003.t045	.	.	PUNCT	
d003.s004.t001	There		X		es003.s004.t001	Se	él	PRON	
d003.s004.t002	were	be	V		es003.s004.t002	informaron	informar	VERB	
d003.s004.t003	relatively	relatively	R	bn:00114784r	es003.s004.t003	relativamente	relativamente	ADV	bn:00114784r
d003.s004.t004	few	few	J	bn:00102920a	es003.s004.t004	pocos	poco	DET	bn:00102920a
d003.s004.t005	cases	case	N	bn:00016401n	es003.s004.t005	casos	caso	NOUN	bn:00016401n
d003.s004.t006	reported	report	V	bn:00092825v	es003.s004.t002	informaron	informar	VERB	bn:00092825v
d003.s004.t007	of		X		es003.s004.t006	de	de	ADP	
d003.s004.t008	attempts	attempt	N	bn:00007011n	es003.s004.t007	intentos	intento	NOUN	bn:00007011n
d003.s004.t009	to		X		es003.s004.t008	de	de	ADP	
d003.s004.t010	involve	involve	V	bn:00089893v	es003.s004.t009	involucrar	involucrar	VERB	bn:00089893v
d003.s004.t011	users	user	N	bn:00079373n	es003.s004.t012	usuarios	usuario	NOUN	bn:00079373n
d003.s004.t012	in		X		es003.s004.t013	en	en	ADP	
d003.s004.t013	service	service	N	bn:00070651n	es003.s004.t029	servicios	servicio	NOUN	bn:00070651n
d003.s004.t014	planning	planning	N	bn:00062794n	es003.s004.t015	planificación	planificación	NOUN	bn:00062794n
d003.s004.t015	but		X		es003.s004.t019	pero	pero	CCONJ	
d003.s004.t016	their		X		es003.s004.t023	su	su	DET	
d003.s004.t017	involvement	involvement	N	bn:00030844n	es003.s004.t024	participación	participación	NOUN	bn:00030844n
d003.s004.t018	in		X		es003.s004.t025	en	en	ADP	
d003.s004.t019	service	service	N	bn:00070651n	es003.s004.t017	servicios	servicio	NOUN	bn:00070651n
d003.s004.t020	provision	provision	N	bn:00064922n	es003.s004.t027	prestación	prestación	NOUN	bn:00064922n
d003.s004.t021	was	be	V		es003.s004.t030	era	ser	AUX	
d003.s004.t022	found	find	V	bn:00082811v	es003.s004.t021	encontró	encontrar	VERB	bn:00082811v
d003.s004.t023	to		X						
d003.s004.t024	be	be	V						
d003.s004.t025	more	more	R	bn:00116284r	es003.s004.t031	más	más	ADV	bn:00116284r
d003.s004.t026	common	common	J	bn:00100093a	es003.s004.t032	común	común	ADJ	bn:00100093a
d003.s004.t027	.		X		es003.s004.t033	.	.	PUNCT	
d003.s005.t001	Note	note	N	bn:00058145n	es003.s005.t004	nota	nota	NOUN	bn:00058145n
d003.s005.t002	was	be	V		es003.s005.t003	tomó	tomar	VERB	
d003.s005.t003	also	also	R	bn:00114246r	es003.s005.t001	También	también	ADV	bn:00114246r
d003.s005.t004	taken	take	V		es003.s005.t003	tomó	tomar	VERB	
d003.s005.t005	of		X		es003.s005.t005	de	de	ADP	
d003.s005.t006	the		X		es003.s005.t006	la	el	DET	
d003.s005.t007	variety	variety	N	bn:00027862n	es003.s005.t007	variedad	variedad	NOUN	bn:00027862n
d003.s005.t008	of		X		es003.s005.t008	de	de	ADP	
d003.s005.t009	different	different	J	bn:00101350a					
d003.s005.t010	roles	role	N	bn:00036823n	es003.s005.t009➕es003.s005.t011	funciones➕desempeñan	función	NOUN➕VERB	bn:00036823n
d003.s005.t011	played	play	V	bn:00091709v	es003.s005.t011	desempeñan	desempeñar	VERB	bn:00091709v
d003.s005.t012	by		X						
d003.s005.t013	public	public	J	bn:00109211a	es003.s005.t016	público	público	ADJ	bn:00109211a
d003.s005.t014	welfare	welfare	N	bn:00009905n	es003.s005.t013➕es003.s005.t015	servicios➕bienestar	servicio	NOUN	bn:00009905n
d003.s006.t001	The		X		es003.s006.t001	La	el	DET	
d003.s006.t002	Foundation	foundation	N	bn:00036064n	es003.s006.t002	Fundación	Fundación	PROPN	bn:00036064n
d003.s006.t003	organised	organise	N		es003.s006.t003	organizó	organizar	VERB	
d003.s006.t004	,		X		es003.s006.t004	,	,	PUNCT	
d003.s006.t005	together	together	R	bn:00115794r	es003.s006.t005	junto	junto	ADJ	bn:00115794r
d003.s006.t006	with		X		es003.s006.t006	con	con	ADP	
d003.s006.t007	the		X		es003.s006.t007	la	el	DET	
d003.s006.t008	European	european	J	bn:00102440a	es003.s006.t009	Europea	Europea	PROPN	bn:00102440a
d003.s006.t009	Commission	commission	N	bn:00021015n	es003.s006.t008	Comisión	Comisión	PROPN	bn:00021015n
d003.s006.t010	,		X		es003.s006.t010	,	,	PUNCT	
d003.s006.t011	the		X		es003.s006.t011	el	el	DET	
d003.s006.t012	Spanish	spanish	J	bn:00110978a	es003.s006.t017	España	España	PROPN	bn:00110978a
d003.s006.t013	Ministry	ministry	N	bn:00055180n	es003.s006.t012	Ministerio	Ministerio	PROPN	bn:00055180n
d003.s006.t014	of		X		es003.s006.t013	de	de	ADP	
d003.s006.t015	Social	social	J	bn:00110842a	es003.s006.t015	Sociales	Sociales	PROPN	bn:00110842a
d003.s006.t016	Affairs	affairs	N	bn:00001739n	es003.s006.t014	Asuntos	Asuntos	PROPN	bn:00001739n
d003.s006.t017	and		X		es003.s006.t018	y	y	CCONJ	
d003.s006.t018	the		X		es003.s006.t019	la	el	DET	
d003.s006.t019	Galician	galician	J		es003.s006.t015➕es003.s006.t022	Sociales➕Galicia	Sociales	PROPN	
d003.s006.t020	regional	regional	J	bn:00109624a					
d003.s006.t021	government	government	N	bn:00007299n	es003.s006.t020	Xunta	Xunta	PROPN	bn:00007299n
d003.s006.t022	,		X		es003.s006.t023	,	,	PUNCT	
d003.s006.t023	a		X		es003.s006.t024	una	uno	DET	
d003.s006.t024	European	european	J	bn:00102440a	es003.s006.t026	europea	europea	PROPN	bn:00102440a
d003.s006.t025	conference	conference	N	bn:00021721n	es003.s006.t025	conferencia	conferencia	PROPN	bn:00021721n
d003.s006.t026	on		X		es003.s006.t027	sobre	sobre	ADP	
d003.s006.t027	social	social	J	bn:00110842a	es003.s006.t030	social	social	ADJ	bn:00110842a
d003.s006.t028	exclusion	exclusion	N	bn:00032152n	es003.s006.t028➕es003.s006.t029	la➕exclusión	el	DET➕NOUN	bn:00032152n
d003.s006.t029	:		X		es003.s006.t031	:	:	PUNCT	
d003.s006.t030	a		X		es003.s006.t032	un	uno	DET	
d003.s006.t031	major	major	J	bn:00106332a	es003.s006.t033	gran	gran	ADJ	bn:00106332a
d003.s006.t032	challenge	challenge	N	bn:00017557n	es003.s006.t034	reto	reto	NOUN	bn:00017557n
d003.s006.t033	for		X		es003.s006.t035	para	para	ADP	
d003.s006.t034	public	public	J	bn:00109211a	es003.s006.t038	públicos	público	ADJ	bn:00109211a
d003.s006.t035	welfare	welfare	N	bn:00009905n	es003.s006.t040	bienestar	bienestar	NOUN	bn:00009905n
d003.s006.t036	services	service	N	bn:00070651n	es003.s006.t037	servicios	servicio	NOUN	bn:00070651n
d003.s006.t037	.		X		es003.s006.t041	.	.	PUNCT	
d003.s007.t001	The		X		es003.s007.t001	La	el	DET	
d003.s007.t002	Foundation	foundation	N	bn:00036064n	es003.s007.t002	Fundación	Fundación	PROPN	bn:00036064n
d003.s007.t003	recently	recently	R	bn:00116085r	es003.s007.t005	recientemente	recientemente	ADV	bn:00116085r
d003.s007.t004	published	publish	V	bn:00084099v	es003.s007.t004	publicado	publicar	VERB	bn:00084099v
d003.s007.t005	a		X		es003.s007.t006	un	uno	DET	
d003.s007.t006	comparative	comparative	J	bn:00100121a	es003.s007.t008	comparativo	comparativo	ADJ	bn:00100121a
d003.s007.t007	study	study	N	bn:00067181n	es003.s007.t007	estudio	estudio	NOUN	bn:00067181n
d003.s007.t008	as		X		es003.s007.t009	en	en	ADP	
d003.s007.t009	part	part	N	bn:00027912n	es003.s007.t011	marco	marco	NOUN	bn:00027912n
d003.s007.t010	of		X		es003.s007.t010	el	el	DET	
d003.s007.t011	the		X		es003.s007.t012	del	del	ADP	
d003.s007.t012	EPOC	epoc	N		es003.s007.t014	EPOC	EPOC	PROPN	
d003.s007.t013	project	project	N	bn:00064665n	es003.s007.t013	proyecto	proyecto	NOUN	bn:00064665n
d003.s007.t014	which		X		es003.s007.t015	que	que	PRON	
d003.s007.t015	assesses	assess	V	bn:00082720v	es003.s007.t016	evalúa	evalúa	VERB	bn:00082720v
d003.s007.t016	the		X		es003.s007.t031	la	el	DET	
d003.s007.t017	extent	extent	N	bn:00032425n	es003.s007.t019	medida	medidar	VERB	bn:00032425n
d003.s007.t018	to		X		es003.s007.t017	en	en	ADP	
d003.s007.t019	which		X		es003.s007.t018	qué	qué	DET	
d003.s007.t020	direct	direct	J	bn:00101412a	es003.s007.t022	directa	directo	ADJ	bn:00101412a
d003.s007.t021	participation	participation	N	bn:00030844n	es003.s007.t021	participación	participación	NOUN	bn:00030844n
d003.s007.t022	can		X		es003.s007.t023	puede	poder	AUX	
d003.s007.t023	humanise	humanise	V	bn:00089511v	es003.s007.t024	humanizar	humanizar	VERB	bn:00089511v
d003.s007.t024	work	work	N	bn:00014138n	es003.s007.t026	trabajo	trabajo	NOUN	bn:00014138n
d003.s007.t025	while		X		es003.s007.t030	tiempo	tiempo	NOUN	
d003.s007.t026	increasing	increase	V	bn:00089667v	es003.s007.t027	aumentando	aumentar	VERB	bn:00089667v
d003.s007.t027	profitability	profitability	N	bn:00037027n	es003.s007.t032	rentabilidad	rentabilidad	NOUN	bn:00037027n
d003.s007.t028	.		X		es003.s007.t033	.	.	PUNCT	
d003.s008.t001	The		X		es003.s008.t001	El	el	DET	
d003.s008.t002	study	study	N	bn:00074790n	es003.s008.t002	estudio	estudio	NOUN	bn:00074790n
d003.s008.t003	is	be	V		es003.s008.t003	se	él	PRON	
d003.s008.t004	based	base	V	bn:00083141v	es003.s008.t004	basa	basar	VERB	bn:00083141v
d003.s008.t005	on		X		es003.s008.t005	en	en	ADP	
d003.s008.t006	195		X		es003.s008.t006	195	195	NUM	
d003.s008.t007	personal	personal	J	bn:00108489a	es003.s008.t008	personales	personal	ADJ	bn:00108489a
d003.s008.t008	interviews	interview	N	bn:00047238n	es003.s008.t007	entrevistas	entrevista	NOUN	bn:00047238n
d003.s008.t009	with		X		es003.s008.t009	con	con	ADP	
d003.s008.t010	senior	senior	J	bn:00110401a	es003.s008.t010	altos	alto	ADJ	bn:00110401a
d003.s008.t011	officials	official	N	bn:00036837n	es003.s008.t011	funcionarios	funcionario	NOUN	bn:00036837n
d003.s008.t012	of		X		es003.s008.t012	de	de	ADP	
d003.s008.t013	the		X		es003.s008.t013	los	el	DET	
d003.s008.t014	social	social	J	bn:00110842a	es003.s008.t015	sociales	social	ADJ	bn:00110842a
d003.s008.t015	partners	partner	N		es003.s008.t014	interlocutores	interlocutor	NOUN	
d003.s008.t016	as		X		es003.s008.t016	como	como	SCONJ	
d003.s008.t017	representatives	representative	N	bn:00047203n	es003.s008.t014➕es003.s008.t017	interlocutores➕representantes	interlocutor	NOUN	bn:00047203n
d003.s008.t018	of		X		es003.s008.t018	de	de	ADP	
d003.s008.t019	national	national	J	bn:00107136a	es003.s008.t022	nacional	nacional	ADJ	bn:00107136a
d003.s008.t020	level	level	N	bn:00041239n	es003.s008.t021	nivel	nivel	NOUN	bn:00041239n
d003.s008.t021	peak	peak	N						
d003.s008.t022	organisations	organisation	N	bn:00001423n	es003.s008.t019	organizaciones	organización	NOUN	bn:00001423n
d003.s008.t023	in		X		es003.s008.t023	en	en	ADP	
d003.s008.t024	fifteen	fifteen	J	bn:00095923a	es003.s008.t024	quince	quince	NUM	bn:00095923a
d003.s008.t025	European	european	J	bn:00102440a	es003.s008.t026	europeos	europeo	ADJ	bn:00102440a
d003.s008.t026	countries	country	N	bn:00011771n	es003.s008.t025	países	país	NOUN	bn:00011771n
d003.s008.t027	.		X		es003.s008.t027	.	.	PUNCT	
d003.s009.t001	As		X		es003.s009.t001	Como	como	SCONJ	
d003.s009.t002	important	important	J	bn:00104680a	es003.s009.t004	importantes	importante	ADJ	bn:00104680a
d003.s009.t003	industrial	industrial	J	bn:00104995a	es003.s009.t003	industriales	industrial	ADJ	bn:00104995a
d003.s009.t004	sectors	sector	N	bn:00070206n	es003.s009.t002➕es003.s009.t003	sectores➕industriales	sector	NOUN➕ADJ	bn:00070206n
d003.s009.t005	,		X		es003.s009.t005	,	,	PUNCT	
d003.s009.t006	the		X		es003.s009.t009	la	el	DET	
d003.s009.t007	metal	metal	N	bn:00002936n	es003.s009.t012	metal	metal	NOUN	bn:00002936n
d003.s009.t008	industry	industry	N	bn:00046575n	es003.s009.t010	industria	industria	NOUN	bn:00046575n
d003.s009.t009	and		X		es003.s009.t013	y	y	CCONJ	
d003.s009.t010	the		X		es003.s009.t014	el	el	DET	
d003.s009.t011	banking	banking	N	bn:00008412n	es003.s009.t011➕es003.s009.t016	del➕bancario	del	ADP➕ADJ	bn:00008412n
d003.s009.t012	sector	sector	N	bn:00070206n	es003.s009.t015	sector	sector	NOUN	bn:00070206n
d003.s009.t013	were	be	V		es003.s009.t008	incluyeron	incluir	VERB	
d003.s009.t014	also	also	R	bn:00114246r	es003.s009.t006	también	también	ADV	bn:00114246r
d003.s009.t015	included	include	V	bn:00089660v	es003.s009.t008	incluyeron	incluir	VERB	bn:00089660v
d003.s009.t016	.		X		es003.s009.t017	.	.	PUNCT	
d003.s010.t001	Key	key	N		es003.s010.t003	principales	principal	ADJ	
d003.s010.t002	speakers	speaker	N	bn:00073170n	es003.s010.t002	oradores	orador	NOUN	bn:00073170n
d003.s010.t003	at		X		es003.s010.t004	en	en	ADP	
d003.s010.t004	the		X		es003.s010.t005	la	el	DET	
d003.s010.t005	social	social	J	bn:00110842a	es003.s010.t009	social	social	ADJ	bn:00110842a
d003.s010.t006	exclusion	exclusion	N	bn:00032152n	es003.s010.t007➕es003.s010.t008	sobre➕exclusión	sobre	ADP➕NOUN	bn:00032152n
d003.s010.t007	conference	conference	N	bn:00021721n	es003.s010.t006	conferencia	conferencia	NOUN	bn:00021721n
d003.s010.t008	were	be	V		es003.s010.t010	fueron	ser	AUX	
d003.s010.t009	(		X		es003.s010.t011	(	(	PUNCT	
d003.s010.t010	left	left	N	bn:00050521n	es003.s010.t013	izquierda	izquierda	NOUN	bn:00050521n
d003.s010.t011	to		X		es003.s010.t014	a	a	ADP	
d003.s010.t012	right	right	N	bn:00067808n	es003.s010.t015	derecha	derecha	NOUN	bn:00067808n
d003.s010.t013	)		X		es003.s010.t016	)	)	PUNCT	
d003.s010.t014	Cristina	cristina	N		es003.s010.t017	Cristina	Cristina	PROPN	
d003.s010.t015	Louro	louro	N		es003.s010.t018	Louro	Louro	PROPN	
d003.s010.t016	,		X		es003.s010.t019	,	,	PUNCT	
d003.s010.t017	Employment	employment	N	bn:00030625n	es003.s010.t022	Empleo	Empleo	PROPN	bn:00030625n
d003.s010.t018	,		X		es003.s010.t023	,	,	PUNCT	
d003.s010.t019	Industrial	industrial	J	bn:00104995a	es003.s010.t025	Industriales	Industriales	PROPN	bn:00104995a
d003.s010.t020	Relations	relations	N	bn:00025569n	es003.s010.t024➕es003.s010.t025	Relaciones➕Industriales	Relaciones	PROPN	bn:00025569n
d003.s010.t021	and		X		es003.s010.t026	y	y	CCONJ	
d003.s010.t022	Social	social	J	bn:00110842a	es003.s010.t028	Sociales	Sociales	PROPN	bn:00110842a
d003.s010.t023	Affairs	affair	N	bn:00001738n	es003.s010.t027	Asuntos	Asuntos	PROPN	bn:00001738n
d003.s010.t024	Directorate	directorate	N	bn:00011651n	es003.s010.t020	Dirección	Dirección	PROPN	bn:00011651n
d003.s010.t025	,		X		es003.s010.t023	,	,	PUNCT	
d003.s010.t026	European	european	J	bn:00102440a	es003.s010.t032	Europea	Europea	PROPN	bn:00102440a
d003.s010.t027	Commission	commission	N	bn:00021015n	es003.s010.t031	Comisión	Comisión	PROPN	bn:00021015n
d003.s010.t028	Fernando	fernando	N		es003.s010.t033	Fernando	Fernando	PROPN	
d003.s010.t029	Gomes	gomes	N		es003.s010.t034	Gomes	Gomes	PROPN	
d003.s010.t030	,		X		es003.s010.t035	,	,	PUNCT	
d003.s010.t031	a		X		es003.s010.t036	un	uno	DET	
d003.s010.t032	high	high	J	bn:00102158a	es003.s010.t037	alto	alto	ADJ	bn:00102158a
d003.s010.t033	degree	degree	N		es003.s010.t038	grado	grado	NOUN	
d003.s010.t034	of		X						
d003.s010.t035	Committee	committee	N	bn:00021015n	es003.s010.t040	Comité	Comité	PROPN	bn:00021015n
d003.s010.t036	of		X		es003.s010.t041	de	de	ADP	
d003.s010.t037	the		X		es003.s010.t042	las	el	DET	
d003.s010.t038	Regions	region	N	bn:03359468n	es003.s010.t043	Regiones	Regiones	PROPN	bn:03359468n
d003.s010.t039	Barbara	barbara	N		es003.s010.t044	Barbara	Barbara	PROPN	
d003.s010.t040	Weiler	weiler	N		es003.s010.t045	Weiler	Weiler	PROPN	
d003.s010.t041	,		X		es003.s010.t046	,	,	PUNCT	
d003.s010.t042	Member	member	N	bn:00034004n	es003.s010.t047	Miembro	miembro	NOUN	bn:00034004n
d003.s010.t043	of		X		es003.s010.t039	del	del	ADP	
d003.s010.t044	the		X		es003.s010.t048	del	del	ADP	
d003.s010.t045	European	european	J	bn:00102440a	es003.s010.t050	Europeo	Europeo	PROPN	bn:00102440a
d003.s010.t046	Parliament	parliament	N	bn:00060708n	es003.s010.t049	Parlamento	Parlamento	PROPN	bn:00060708n
d003.s010.t047	José	josé	N		es003.s010.t051	José	José	PROPN	
d003.s010.t048	Maria	Maria	N		es003.s010.t052	Maria	Maria	PROPN	
d003.s010.t049	Gil-Robles	gil-robles	N		es003.s010.t053➕es003.s010.t054	Gil-➕Robles	Gil-	PROPN	
d003.s010.t050	,		X		es003.s010.t055	,	,	PUNCT	
d003.s010.t051	Vice-President	vice-president	N	bn:00079435n	es003.s010.t056	Vicepresidente	Vicepresidente	PROPN	bn:00079435n
d003.s010.t052	,		X		es003.s010.t055	,	,	PUNCT	
d003.s010.t053	European	european	J	bn:00102440a	es003.s010.t059	Europeo	Europeo	PROPN	bn:00102440a
d003.s010.t054	Parliament	parliament	N	bn:00060708n	es003.s010.t058	Parlamento	Parlamento	PROPN	bn:00060708n
d003.s010.t055	and	and	N		es003.s010.t060	y	y	CCONJ	
d003.s010.t056	John	john	N		es003.s010.t061	John	John	PROPN	
d003.s010.t057	Carroll	carroll	N		es003.s010.t062	Carroll	Carroll	PROPN	
d003.s010.t058	,		X		es003.s010.t063	,	,	PUNCT	
d003.s010.t059	Economic	economic	J	bn:00102001a	es003.s010.t065	Económico	Económico	PROPN	bn:00102001a
d003.s010.t060	and		X		es003.s010.t066	y	y	CCONJ	
d003.s010.t061	Social	social	J	bn:00110842a	es003.s010.t067	Social	Social	PROPN	bn:00110842a
d003.s010.t062	Committee	committee	N	bn:00021015n	es003.s010.t064	Comité	Comité	PROPN	bn:00021015n
d003.s010.t063	.		X		es003.s010.t068	.	.	PUNCT	
d003.s011.t001	Case	case	N	bn:00016401n	es003.s011.t001	Estudios	Estudios	PROPN	bn:00016401n
d003.s011.t002	Studies	study	N	bn:00074790n	es003.s011.t001	Estudios	Estudios	PROPN	bn:00074790n
d003.s011.t003	Each		X		es003.s011.t004	Cada	cada	DET	
d003.s011.t004	national	national	J	bn:00107136a	es003.s011.t006	nacional	nacional	ADJ	bn:00107136a
d003.s011.t005	report	report	N	bn:00067181n	es003.s011.t005	informe	informe	NOUN	bn:00067181n
d003.s011.t006	contains	contain	V	bn:00085499v	es003.s011.t007	contiene	contener	VERB	bn:00085499v
d003.s011.t007	a		X		es003.s011.t008	una	uno	DET	
d003.s011.t008	portfolio	portfolio	N	bn:00063673n	es003.s011.t009	cartera	cartera	NOUN	bn:00063673n
d003.s011.t009	of		X		es003.s011.t010	de	de	ADP	
d003.s011.t010	between		X		es003.s011.t011	entre	entre	ADP	
d003.s011.t011	25		X		es003.s011.t012	25	25	NUM	
d003.s011.t012	and		X		es003.s011.t013	y	y	CCONJ	
d003.s011.t013	30		X		es003.s011.t014	30	30	NUM	
d003.s011.t014	initiatives	initiative	N	bn:00034797n	es003.s011.t015	iniciativas	iniciativa	NOUN	bn:00034797n
d003.s011.t015	which		X		es003.s011.t016	que	que	PRON	
d003.s011.t016	best	good	J		es003.s011.t018	mejor	mejor	ADV	
d003.s011.t017	present	present	V	bn:00090234v	es003.s011.t017	presentan	presentar	VERB	bn:00090234v
d003.s011.t018	policies	policy	N	bn:00063329n	es003.s011.t020	políticas	política	NOUN	bn:00063329n
d003.s011.t019	and		X		es003.s011.t021	y	y	CCONJ	
d003.s011.t020	practices	practice	N	bn:00061054n	es003.s011.t019➕es003.s011.t022	las➕prácticas	el	DET➕NOUN	bn:00061054n
d003.s011.t021	to		X		es003.s011.t023	para	para	ADP	
d003.s011.t022	improve	improve	V	bn:00082573v	es003.s011.t024	mejorar	mejorar	VERB	bn:00082573v
d003.s011.t023	the		X		es003.s011.t025	la	el	DET	
d003.s011.t024	recruitment	recruitment	N	bn:00030933n	es003.s011.t026	contratación	contratación	NOUN	bn:00030933n
d003.s011.t025	,		X		es003.s011.t027	,	,	PUNCT	
d003.s011.t026	training	training	N	bn:00041853n	es003.s011.t029	formación	formación	NOUN	bn:00041853n
d003.s011.t027	and		X		es003.s011.t030	y	y	CCONJ	
d003.s011.t028	development	development	N	bn:00026695n	es003.s011.t032	desarrollo	desarrollo	NOUN	bn:00026695n
d003.s011.t029	of		X		es003.s011.t033	de	de	ADP	
d003.s011.t030	ageing	age	V	bn:00082449v	es003.s011.t037➕es003.s011.t038	edad➕avanzada	edad	NOUN➕ADJ	bn:00082449v
d003.s011.t031	workers	worker	N	bn:00081593n	es003.s011.t035	trabajadores	trabajador	NOUN	bn:00081593n
d003.s011.t032	in		X		es003.s011.t040	en	en	ADP	
d003.s011.t033	both		X		es003.s011.t039	tanto	tanto	ADV	
d003.s011.t034	the		X		es003.s011.t041	el	el	DET	
d003.s011.t035	work	work	N	bn:00014138n	es003.s011.t044	trabajo	trabajo	NOUN	bn:00014138n
d003.s011.t036	place	place	N	bn:00051760n	es003.s011.t042	lugar	lugar	NOUN	bn:00051760n
d003.s011.t037	and		X		es003.s011.t045	como	como	SCONJ	
d003.s011.t038	the		X		es003.s011.t047	la	el	DET	
d003.s011.t039	community	community	N	bn:00021248n	es003.s011.t048	comunidad	comunidad	NOUN	bn:00021248n
d003.s011.t040	.		X		es003.s011.t049	.	.	PUNCT	
d003.s012.t001	For		X		es003.s012.t001	Para	para	ADP	
d003.s012.t002	each		X		es003.s012.t002	cada	cada	DET	
d003.s012.t003	country	country	N	bn:00011771n	es003.s012.t003	país	país	NOUN	bn:00011771n
d003.s012.t004	,		X		es003.s012.t004	,	,	PUNCT	
d003.s012.t005	two		X		es003.s012.t008	dos	dos	NUM	
d003.s012.t006	or		X		es003.s012.t009	o	o	CCONJ	
d003.s012.t007	three		X		es003.s012.t010	tres	tres	NUM	
d003.s012.t008	initiatives	initiative	N	bn:00034797n	es003.s012.t011	iniciativas	iniciativa	NOUN	bn:00034797n
d003.s012.t009	have	have	V		es003.s012.t006	han	haber	AUX	
d003.s012.t010	been	be	V		es003.s012.t005	se	él	PRON	
d003.s012.t011	selected	select	V	bn:00084931v	es003.s012.t007	seleccionado	seleccionar	VERB	bn:00084931v
d003.s012.t012	for		X		es003.s012.t012	para	para	ADP	
d003.s012.t013	further	further	J	bn:00102794a	es003.s012.t013	realizar	realizar	VERB	bn:00102794a
d003.s012.t014	in		X						
d003.s012.t015	depth	depth	N	bn:00026418n	es003.s012.t018	detallados	detallado	ADJ	bn:00026418n
d003.s012.t016	case	case	N	bn:00016401n	es003.s012.t016	caso	caso	NOUN	bn:00016401n
d003.s012.t017	study	study	N	bn:00074790n	es003.s012.t014	estudios	estudio	NOUN	bn:00074790n
d003.s012.t018	.		X		es003.s012.t019	.	.	PUNCT	
d003.s013.t001	These		X		es003.s013.t001	Estos	este	DET	
d003.s013.t002	case	case	N	bn:00016401n	es003.s013.t004	caso	caso	NOUN	bn:00016401n
d003.s013.t003	studies	study	N	bn:00074790n	es003.s013.t002	estudios	estudio	NOUN	bn:00074790n
d003.s013.t004	analysed	analyse	V	bn:00082596v	es003.s013.t005	analizaron	analizar	VERB	bn:00082596v
d003.s013.t005	the		X		es003.s013.t006	los	el	DET	
d003.s013.t006	background	background	N	bn:00007783n	es003.s013.t007	antecedentes	antecedente	NOUN	bn:00007783n
